,address,lat,lng,food_500,convenience_500,hospital_500,sports_500,tour_500,restroom_500,culture_500,dong,s_dong,population,population_day,pop_of_convenience,pop_of_restroom,pop_of_sports,pop_of_tour,pop_of_food,pop_of_culture,pop_of_hospital
307,대한민국 서울특별시 강남구 논현로63길 16,37.49269267376253,127.03893816794232,325,30,60,54,8,6,0,역삼,역삼동,1170.121,39.00403,0.7691512902641086,0.15383025805282172,1.3844723224753954,0.20510701073709564,8.33247231119451,0.0,1.5383025805282171
308,대한민국 서울특별시 강남구 율현동 114-21,37.46894737155942,127.1209718314518,8,1,0,1,0,2,0,율현,세곡동,326.2406,10.87469,0.09195664428135424,0.18391328856270847,0.09195664428135424,0.0,0.7356531542508339,0.0,0.0
309,대한민국 서울특별시 삼호물산,37.47723416509863,127.04530031823369,136,12,41,22,2,15,0,개포,개포동,407.63892,13.58797,0.8831341252593287,1.1039176565741609,1.6190792296421026,0.14718902087655478,10.008853419605725,0.0,3.0173749279693727
310,대한민국 서울특별시 강남구 청담동 66-3,37.52075777089797,127.05322449774826,219,23,92,44,8,4,0,강남,청담동,308.09127,10.26971,2.239595860058366,0.3894949321840636,4.2844442540247,0.7789898643681272,21.324847537077485,0.0,8.958383440233463
311,대한민국 서울특별시 강남구 청담동 99-9,37.52545471733042,127.04583096628842,523,21,158,44,10,5,2,청담,청담동,308.09127,10.26971,2.044848393966334,0.48686866523007954,4.2844442540247,0.9737373304601591,50.926462383066315,0.1947474660920318,15.385049821270513
312,대한민국 서울특별시 강남구 삼성동 159-3,37.50953527288088,127.06272827303624,465,38,115,30,13,10,4,삼성,삼성동,583.99537,19.46651,1.9520705046770068,0.513702764388686,1.541108293166058,0.6678135937052918,23.8871785440739,0.2054811057554744,5.907581790469889
313,대한민국 서울특별시 강남구 역삼동 745-15,37.4970202579901,127.0367226936151,660,48,107,79,23,10,2,강남,역삼동,1170.121,39.00403,1.2306420644225737,0.25638376342136954,2.0254317310288195,0.5896826558691499,16.92132838581039,0.05127675268427391,2.743306268608654
314,대한민국 서울특별시 청담동 20-29번지 스튜디오 팬빌딩 강남구 서울특별시 KR,37.52160080752988,127.04275859782196,554,27,194,62,4,6,2,강남,청담동,308.09127,10.26971,2.6290907922424296,0.5842423982760955,6.037171448852986,0.3894949321840636,53.94504810749281,0.1947474660920318,18.890504210927087
315,대한민국 서울특별시 강남구 일원로,37.489140455579566,127.08354290587256,128,9,76,20,1,2,1,강남,일원동,400.22973,13.34099,0.6746126037123182,0.1499139119360707,1.499139119360707,0.07495695596803535,9.594490363908525,0.07495695596803535,5.696728653570688
316,대한민국 서울특별시 강남구 삼성로 212,37.49779896113864,127.06684470586808,137,16,60,35,0,5,2,대치,대치동,862.82873,28.76095,0.5563098576368305,0.1738468305115095,1.2169278135805666,0.0,4.763403156015361,0.06953873220460381,2.086161966138114
317,대한민국 서울특별시 강남구 청담동 77-1,37.52440128053166,127.05054897971388,340,21,72,46,13,2,2,강남,청담동,308.09127,10.26971,2.044848393966334,0.1947474660920318,4.479191720116732,1.2658585295982068,33.107069235645405,0.1947474660920318,7.010908779313145
318,대한민국 서울특별시 강남구 논현동 124-38,37.51124641669234,127.0254832633948,471,35,104,37,6,10,5,논현,논현동,644.65914,21.48864,1.6287675720752919,0.4653621634500834,1.7218400047653086,0.27921729807005,21.91855789849893,0.2326810817250417,4.839766499880867
319,대한민국 서울특별시 강남구 대치동 952,37.50555504282686,127.06106563276646,443,30,108,41,10,9,1,강남,대치동,862.82873,28.76095,1.043080983069057,0.31292429492071716,1.4255440101943782,0.347693661023019,15.402829183319744,0.034769366102301906,3.7550915390486055
320,대한민국 서울특별시 강남구 수서동 398-4,37.49084413297326,127.09807748381056,51,6,29,3,0,1,0,강남,수서동,164.57392,5.4858,1.0937329104232747,0.1822888184038791,0.5468664552116373,0.0,9.296729738597834,0.0,5.286375733712494
321,대한민국 서울특별시 강남구 역삼동 673-31,37.503504746781154,127.04003258929298,743,62,103,62,58,7,1,역삼,역삼동,1170.121,39.00403,1.589579333212491,0.17946863439495866,1.589579333212491,1.4870258278439432,19.049313622207755,0.025638376342136955,2.640752763240106
322,대한민국 서울특별시 강남구 대치동 989-7,37.49844594739401,127.062741894842,200,25,96,51,0,5,1,강남,대치동,862.82873,28.76095,0.8692341525575477,0.1738468305115095,1.7732376712173972,0.0,6.953873220460381,0.034769366102301906,3.3378591458209828
323,대한민국 서울특별시 강남구 세곡동 44-6,37.46314396954551,127.11537151123466,0,0,0,0,0,0,0,세곡,세곡동,326.2406,10.87469,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,대한민국 서울특별시 강남구 개포로110길 50,37.489382443172914,127.0798184048648,89,7,44,21,0,3,1,일원,일원동,400.22973,13.34099,0.5246986917762475,0.22487086790410607,1.5740960753287425,0.0,6.6711690811551465,0.07495695596803535,3.298106062593556
325,대한민국 서울특별시 강남구 개포로 615,37.49269259842222,127.0756578760238,46,13,42,17,1,9,0,강남,개포동,407.63892,13.58797,0.956728635697606,0.6623505939444965,1.2511066774507156,0.07359451043827739,3.38534748016076,0.0,3.09096943840765
326,대한민국 서울특별시 주공4단지,37.48355598233774,127.06854070575469,2,1,4,0,1,2,0,개포,개포동,407.63892,13.58797,0.07359451043827739,0.14718902087655478,0.0,0.07359451043827739,0.14718902087655478,0.0,0.29437804175310955
327,대한민국 서울특별시 구룡마을,37.47903954635399,127.0635036070464,31,1,16,8,2,2,0,강남,개포동,407.63892,13.58797,0.07359451043827739,0.14718902087655478,0.5887560835062191,0.14718902087655478,2.281429823586599,0.0,1.1775121670124382
328,대한민국 서울특별시 강남구 자곡동 산36,37.47569735422008,127.0975406455395,7,4,8,4,1,0,0,자곡,세곡동,326.2406,10.87469,0.36782657712541694,0.0,0.36782657712541694,0.09195664428135424,0.6436965099694796,0.0,0.7356531542508339
329,대한민국 서울특별시 압구정중고등학교.현대아파트,37.53036233422942,127.03348613339196,273,12,124,35,2,7,1,강남,압구정동,311.07504,10.36917,1.1572768119338384,0.6750781402947391,3.3753907014736955,0.19287946865563974,26.328047471494823,0.09643973432781987,11.958527056649665
330,대한민국 서울특별시 강남구 일원동 644-5,37.49114807523232,127.0876472103702,111,9,24,13,3,4,0,일원,일원동,400.22973,13.34099,0.6746126037123182,0.2998278238721414,0.9744404275844597,0.22487086790410607,8.320222112451924,0.0,1.7989669432328486
331,대한민국 서울특별시 강남구 논현동 275,37.51053180824531,127.03771236809423,484,35,78,50,3,8,1,강남,논현동,644.65914,21.48864,1.6287675720752919,0.3722897307600667,2.326810817250417,0.139608649035025,22.523528710984035,0.04653621634500834,3.6298248749106503
332,대한민국 서울특별시 강남구 도곡동 산179-5,37.49187686702172,127.04360842198444,135,20,53,39,4,6,1,강남,도곡동,474.15568,15.80519,1.2654071225970709,0.3796221367791213,2.4675438890642885,0.2530814245194142,8.54149807753023,0.06327035612985354,3.353328874882238
333,대한민국 서울특별시 강남구 세곡동 산51-33,37.46616118458969,127.09205556837476,2,1,0,0,0,0,0,세곡,세곡동,326.2406,10.87469,0.09195664428135424,0.0,0.0,0.0,0.18391328856270847,0.0,0.0
334,대한민국 서울특별시 강남구 세곡동 산50-9,37.46983463661363,127.097806871064,36,5,13,5,0,0,0,강남,세곡동,326.2406,10.87469,0.4597832214067712,0.0,0.4597832214067712,0.0,3.3104391941287523,0.0,1.195436375657605
335,대한민국 서울특별시 강남구 청담동 18-22,37.52293066964303,127.04445952327148,530,24,183,55,6,5,4,청담,청담동,308.09127,10.26971,2.336969593104382,0.48686866523007954,5.355555317530875,0.5842423982760955,51.60807851438843,0.3894949321840636,17.81939314742091
336,대한민국 서울특별시 강남구 개포동 197-1,37.48709873385885,127.07003876415332,43,5,39,17,1,7,0,강남,개포동,407.63892,13.58797,0.3679725521913869,0.5151615730679417,1.2511066774507156,0.07359451043827739,3.1645639488459274,0.0,2.870185907092818
337,대한민국 서울특별시 강남구 도곡동 527-3,37.4937218712323,127.05110713879688,82,14,87,16,0,6,0,도곡,도곡동,474.15568,15.80519,0.8857849858179497,0.3796221367791213,1.0123256980776567,0.0,5.188169202647991,0.0,5.504520983297259
338,대한민국 서울특별시 강남구 개포동 1196-4,37.47505051469152,127.0491299142108,147,14,32,24,2,7,1,개포,개포동,407.63892,13.58797,1.0303231461358835,0.5151615730679417,1.7662682505186573,0.14718902087655478,10.818393034426776,0.07359451043827739,2.3550243340248764
339,대한민국 서울특별시 강남구 삼성동 166-4,37.51222025756024,127.0644936503572,234,21,33,21,12,8,3,강남,삼성동,583.99537,19.46651,1.0787758052162406,0.4109622115109488,1.0787758052162406,0.6164433172664232,12.020644686695253,0.1541108293166058,1.6952191224826638
340,대한민국 서울특별시 강남구 개포동 177,37.487509715492784,127.06055958195024,19,1,16,8,0,5,0,개포,개포동,407.63892,13.58797,0.07359451043827739,0.3679725521913869,0.5887560835062191,0.0,1.3982956983272703,0.0,1.1775121670124382
341,대한민국 서울특별시 강남구 수서동 745-1,37.4855501017154,127.08765578689456,20,6,26,3,0,4,1,수서,수서동,164.57392,5.4858,1.0937329104232747,0.7291552736155164,0.5468664552116373,0.0,3.645776368077582,0.1822888184038791,4.739509278500856
342,대한민국 서울특별시 강남구 도곡동 527-7,37.49269955693536,127.04927291445657,56,12,51,15,0,4,0,강남,도곡동,474.15568,15.80519,0.7592442735582426,0.2530814245194142,0.9490553419478033,0.0,3.543139943271799,0.0,3.226788162622531
343,대한민국 서울특별시 강남구 논현동 242-18,37.51612735054537,127.04058542606124,363,23,149,51,5,5,0,논현,논현동,644.65914,21.48864,1.0703329759351918,0.2326810817250417,2.3733470335954254,0.2326810817250417,16.892646533238025,0.0,6.933896235406243
344,대한민국 서울특별시 강남구 삼성2동 테헤란로79길 49,37.50987719849785,127.05379866061028,477,32,117,40,12,7,1,삼성,삼성동,583.99537,19.46651,1.6438488460437952,0.3595919350720802,2.054811057554744,0.6164433172664232,24.503621861340324,0.0513702764388686,6.010322343347626
345,대한민국 서울특별시 강남구 524번지,37.52202592322537,127.02097285210024,648,19,67,29,16,5,3,신사,신사동,264.60904,8.8203,2.1541217418908656,0.5668741426028593,3.2878700270965844,1.81399725632915,73.46688888133058,0.3401244855617156,7.5961135108783155
346,대한민국 서울특별시 대치동,37.49401312951263,127.06198112449434,129,15,117,27,0,3,1,강남,대치동,862.82873,28.76095,0.5215404915345285,0.10430809830690571,0.9387728847621514,0.0,4.485248227196946,0.034769366102301906,4.068015833969323
347,대한민국 서울특별시 강남구 수서동 708,37.48862819241172,127.10171706405498,130,11,54,18,0,6,0,강남,수서동,164.57392,5.4858,2.0051770024426703,1.0937329104232747,3.2811987312698236,0.0,23.697546392504282,0.0,9.843596193809471
348,대한민국 서울특별시 강남구 개포동 12,37.49348562680549,127.0740432454918,33,13,35,12,1,10,0,강남,일원동,400.22973,13.34099,0.9744404275844597,0.7495695596803535,0.8994834716164243,0.07495695596803535,2.473579546945167,0.0,2.6234934588812373
349,대한민국 서울특별시 강남구 청담동 105,37.52822330727738,127.049607236969,204,10,50,27,7,3,1,강남,청담동,308.09127,10.26971,0.9737373304601591,0.29212119913804774,2.6290907922424296,0.6816161313221113,19.864241541387244,0.0973737330460159,4.868686652300795
350,대한민국 서울특별시 강남구 논현동 252-1,37.51365353317606,127.03898894614754,418,29,143,49,5,7,1,논현,논현동,644.65914,21.48864,1.3495502740052419,0.3257535144150584,2.2802746009054085,0.2326810817250417,19.452138432213484,0.04653621634500834,6.654678937336192
351,대한민국 서울특별시 강남구 개포동 84-13,37.48437416558177,127.07284059421184,2,3,7,3,1,2,0,개포,개포동,407.63892,13.58797,0.22078353131483217,0.14718902087655478,0.22078353131483217,0.07359451043827739,0.14718902087655478,0.0,0.5151615730679417
352,대한민국 서울특별시 강남구 역삼동 634-4번지,37.50261606786284,127.02993245852714,647,40,255,40,28,21,2,강남,역삼동,1170.121,39.00403,1.0255350536854781,0.538405903184876,1.0255350536854781,0.7178745375798347,16.58802949336261,0.05127675268427391,6.537785967244923
353,대한민국 서울특별시 강남구 도곡동 538,37.49450809894908,127.05119059972344,125,18,117,25,0,5,0,강남,도곡동,474.15568,15.80519,1.1388664103373638,0.3163517806492677,1.5817589032463388,0.0,7.908794516231693,0.0,7.402631667192865
354,대한민국 서울특별시 강남구 대치동 972-7,37.50199268165263,127.06176001307595,282,24,48,55,0,3,2,대치,대치동,862.82873,28.76095,0.8344647864552457,0.10430809830690571,1.9123151356266048,0.0,9.804961240849137,0.06953873220460381,1.6689295729104914
355,대한민국 서울특별시 강남구 청담동 77-50,37.520770810682265,127.0430219331697,478,26,182,64,6,7,2,청담,청담동,308.09127,10.26971,2.5317170591964135,0.6816161313221113,6.231918914945018,0.5842423982760955,46.544644395995604,0.1947474660920318,17.722019414374895
356,대한민국 서울특별시 강남구 역삼동 678-3,37.50268879844948,127.0385914972246,723,60,120,63,63,9,1,역삼,역삼동,1170.121,39.00403,1.5383025805282171,0.2307453870792326,1.615217709554628,1.615217709554628,18.53654609536502,0.025638376342136955,3.0766051610564342
357,대한민국 서울특별시 강남구 일원동 743번지 809동 1507호,37.481822317683154,127.08229274916984,16,6,26,7,0,6,1,강남,일원동,400.22973,13.34099,0.44974173580821214,0.44974173580821214,0.5246986917762475,0.0,1.1993112954885656,0.07495695596803535,1.9488808551689194
358,대한민국 서울특별시 강남구 신사동 651-24,37.5224730230479,127.03616733882272,879,29,180,40,1,6,6,신사,신사동,264.60904,8.8203,3.2878700270965844,0.6802489711234312,4.534993140822874,0.11337482852057187,99.65647426958267,0.6802489711234312,20.407469133702936
359,대한민국 서울특별시 강남구 개포동 18-35,37.49500536088211,127.08119886217668,71,11,21,17,2,7,0,강남,개포동,407.63892,13.58797,0.8095396148210513,0.5151615730679417,1.2511066774507156,0.14718902087655478,5.225210241117694,0.0,1.545484719203825
360,대한민국 서울특별시 강남구 세곡동 10,37.46587773274944,127.12034120873768,6,1,0,0,0,2,0,세곡,세곡동,326.2406,10.87469,0.09195664428135424,0.18391328856270847,0.0,0.0,0.5517398656881254,0.0,0.0
361,대한민국 서울특별시 강남구 도산대로,37.52085503348497,127.03180758638034,523,25,252,42,10,4,3,논현,논현동,644.65914,21.48864,1.1634054086252086,0.18614486538003336,1.9545210864903502,0.4653621634500834,24.33844114843936,0.139608649035025,11.727126518942102
362,대한민국 서울특별시 강남구 도산대로85길 45,37.52758464601215,127.04974358260728,247,13,60,31,7,3,2,청담,청담동,308.09127,10.26971,1.2658585295982068,0.29212119913804774,3.018585724426493,0.6816161313221113,24.05131206236593,0.1947474660920318,5.8424239827609545
363,대한민국 서울특별시 강남구 도산대로 155,37.5189952043894,127.0253101630095,769,33,206,39,26,4,4,논현,논현동,644.65914,21.48864,1.5356951393852751,0.18614486538003336,1.8149124374553252,1.2099416249702168,35.786350369311414,0.18614486538003336,9.586460567071718
364,대한민국 서울특별시 강남구 봉은사로20길 46-5,37.50375282269639,127.03294834707847,535,45,122,52,28,12,0,역삼,역삼동,1170.121,39.00403,1.153726935396163,0.30766051610564343,1.3331955697911215,0.7178745375798347,13.71653134304327,0.0,3.1278819137407083
365,대한민국 서울특별시 강남구 개포동 191-2,37.48570362440081,127.07340074014245,3,2,4,2,1,3,0,개포,개포동,407.63892,13.58797,0.14718902087655478,0.22078353131483217,0.14718902087655478,0.07359451043827739,0.22078353131483217,0.0,0.29437804175310955
366,대한민국 서울특별시 강남구 청담동 115-12,37.52756024938844,127.04696524738073,281,12,82,29,7,4,2,강남,청담동,308.09127,10.26971,1.168484796552191,0.3894949321840636,2.8238382583344612,0.6816161313221113,27.36201898593047,0.1947474660920318,7.984646109773304
367,대한민국 서울특별시 강남구 언주로70길 34,37.49761415249332,127.0482509429771,219,23,134,43,0,5,1,역삼,역삼동,1170.121,39.00403,0.5896826558691499,0.12819188171068477,1.102450182711889,0.0,5.614804418927993,0.025638376342136955,3.4355424298463517
368,대한민국 서울특별시 강남구 자곡동 산39-19,37.47470922993555,127.09578161411906,7,4,8,4,1,0,0,자곡,세곡동,326.2406,10.87469,0.36782657712541694,0.0,0.36782657712541694,0.09195664428135424,0.6436965099694796,0.0,0.7356531542508339
